schidkn,pscore,classid,cs,female,nwhite,n
8,42.22572,2400.0,23.0,1.0,0.0,1.0
54,40.11461,16100.0,22.0,1.0,0.0,1.0
76,31.97881,22578.0,17.0,1.0,0.0,1.0
16,31.97881,4714.0,26.0,0.0,1.0,1.0
57,17.21955,16852.0,13.0,0.0,0.0,1.0
19,64.42943,5617.0,22.0,1.0,1.0,1.0
39,27.713375,11600.0,19.0,1.0,0.0,1.0
48,21.731894,14300.0,21.0,1.0,0.0,1.0
37,22.596092,10834.0,16.0,1.0,0.0,1.0
64,65.040535,19100.0,23.0,0.0,0.0,1.0
71,40.11461,21100.0,24.0,0.0,0.0,1.0
25,35.491154,7400.0,27.0,1.0,1.0,1.0
33,45.540535,9837.0,27.0,1.0,1.0,1.0
26,43.343006,7600.0,17.0,1.0,1.0,1.0
17,22.596092,4900.0,24.0,1.0,1.0,1.0
48,49.559055,14300.0,21.0,1.0,0.0,1.0
18,29.799795,5200.0,24.0,1.0,1.0,1.0
39,29.799795,11500.0,20.0,1.0,0.0,1.0
3,28.793621,702.0,16.0,0.0,0.0,1.0
3,37.836834,702.0,16.0,1.0,1.0,1.0
53,26.65782,15600.0,15.0,1.0,1.0,1.0
33,47.799797,9630.0,16.0,1.0,1.0,1.0
70,34.34918,20962.0,23.0,1.0,0.0,1.0
57,30.812141,16853.0,12.0,0.0,0.0,1.0
1,46.799797,201.0,20.0,0.0,0.0,1.0
26,41.1393,7600.0,17.0,1.0,1.0,1.0
31,33.207203,9200.0,19.0,1.0,1.0,1.0
14,20.923252,4000.0,13.0,0.0,1.0,1.0
66,57.33683,19758.0,22.0,0.0,0.0,1.0
10,30.812141,3000.0,22.0,1.0,0.0,1.0
73,35.491154,21800.0,22.0,1.0,0.0,1.0
4,29.799795,1200.0,24.0,0.0,0.0,1.0
23,31.723047,6619.0,16.0,1.0,1.0,1.0
15,21.731894,4210.0,13.0,0.0,1.0,1.0
26,36.69486,7500.0,17.0,1.0,1.0,1.0
75,17.21955,22400.0,22.0,0.0,0.0,1.0
34,41.1393,10100.0,20.0,0.0,0.0,1.0
32,19.651648,9500.0,24.0,0.0,1.0,1.0
6,36.69486,1800.0,23.0,0.0,0.0,1.0
57,38.96646,16852.0,13.0,1.0,0.0,1.0
32,20.923252,9536.0,22.0,0.0,1.0,1.0
33,48.626953,9630.0,16.0,1.0,1.0,1.0
23,31.723047,6800.0,23.0,1.0,1.0,1.0
33,36.69486,9837.0,27.0,1.0,1.0,1.0
9,58.559055,2712.0,21.0,1.0,0.0,1.0
27,56.750412,7900.0,25.0,1.0,1.0,1.0
76,28.793621,22668.0,22.0,0.0,0.0,1.0
48,40.11461,14145.0,13.0,0.0,0.0,1.0
8,40.11461,2309.0,25.0,1.0,0.0,1.0
34,17.21955,9900.0,15.0,1.0,0.0,1.0
70,27.713375,20961.0,24.0,0.0,0.0,1.0
39,36.69486,11600.0,19.0,1.0,0.0,1.0
33,38.96646,9600.0,15.0,1.0,1.0,1.0
8,27.713375,2205.0,16.0,0.0,0.0,1.0
74,30.812141,22100.0,25.0,1.0,0.0,1.0
10,36.69486,3000.0,22.0,1.0,1.0,1.0
18,19.651648,5216.0,25.0,1.0,1.0,1.0
19,25.608437,5618.0,26.0,0.0,1.0,1.0
32,57.96646,9329.0,16.0,1.0,1.0,1.0
5,45.540535,1500.0,21.0,1.0,0.0,1.0
70,21.731894,20961.0,24.0,1.0,0.0,1.0
40,41.1393,11900.0,23.0,0.0,0.0,1.0
55,31.97881,16346.0,23.0,1.0,0.0,1.0
53,19.022018,15800.0,22.0,1.0,0.0,1.0
33,22.596092,9837.0,27.0,1.0,1.0,1.0
69,33.207203,20500.0,22.0,1.0,0.0,1.0
19,27.713375,5416.0,16.0,1.0,1.0,1.0
6,23.52819,1700.0,18.0,1.0,0.0,1.0
45,24.534363,13200.0,15.0,0.0,1.0,1.0
3,48.626953,903.0,24.0,1.0,0.0,1.0
35,33.207203,10400.0,25.0,1.0,0.0,1.0
20,33.207203,5900.0,21.0,1.0,1.0,1.0
70,41.1393,20800.0,24.0,0.0,0.0,1.0
29,33.207203,8400.0,16.0,1.0,1.0,1.0
70,30.812141,20962.0,23.0,0.0,0.0,1.0
25,31.97881,7300.0,22.0,0.0,0.0,1.0
16,18.009672,4715.0,25.0,0.0,1.0,1.0
10,36.69486,2900.0,19.0,0.0,0.0,1.0
4,30.812141,1200.0,24.0,0.0,0.0,1.0
8,45.540535,2205.0,16.0,1.0,0.0,1.0
28,35.491154,8334.0,22.0,0.0,1.0,1.0
34,46.799797,9931.0,15.0,1.0,0.0,1.0
72,21.731894,21373.0,14.0,0.0,0.0,1.0
36,50.46646,10700.0,24.0,1.0,0.0,1.0
62,27.713375,18400.0,24.0,1.0,0.0,1.0
64,23.52819,19100.0,23.0,0.0,0.0,1.0
34,34.34918,9900.0,15.0,0.0,0.0,1.0
76,31.97881,22669.0,24.0,0.0,0.0,1.0
45,20.923252,13200.0,15.0,0.0,1.0,1.0
39,44.392387,11600.0,19.0,0.0,0.0,1.0
70,34.34918,20770.0,16.0,1.0,0.0,1.0
9,50.46646,2507.0,13.0,1.0,0.0,1.0
43,52.089916,12800.0,23.0,1.0,0.0,1.0
58,40.11461,17349.0,24.0,0.0,0.0,1.0
12,43.343006,3500.0,21.0,1.0,0.0,1.0
10,37.836834,3000.0,22.0,0.0,0.0,1.0
48,35.491154,14145.0,13.0,1.0,0.0,1.0
57,24.534363,17000.0,20.0,1.0,0.0,1.0
33,25.608437,9630.0,16.0,1.0,1.0,1.0
33,31.723047,9700.0,26.0,1.0,1.0,1.0
54,47.799797,16100.0,22.0,0.0,0.0,1.0
18,19.651648,5216.0,25.0,1.0,1.0,1.0
11,60.94794,3200.0,22.0,1.0,0.0,1.0
76,25.608437,22578.0,17.0,0.0,0.0,1.0
63,46.799797,18854.0,22.0,1.0,0.0,1.0
66,25.608437,19566.0,14.0,1.0,0.0,1.0
19,27.731825,5618.0,26.0,1.0,1.0,1.0
43,25.651577,12600.0,15.0,0.0,0.0,1.0
44,41.08985,13100.0,23.0,1.0,1.0,1.0
27,62.633057,7900.0,25.0,1.0,1.0,1.0
8,35.33059,2205.0,16.0,1.0,0.0,1.0
45,55.065155,13300.0,24.0,1.0,1.0,1.0
44,29.836761,13100.0,23.0,0.0,1.0,1.0
70,26.65775,20800.0,24.0,0.0,0.0,1.0
15,25.651577,4400.0,15.0,1.0,1.0,1.0
74,32.935528,22100.0,25.0,1.0,0.0,1.0
69,37.61454,20400.0,14.0,0.0,0.0,1.0
70,36.472565,20800.0,24.0,0.0,0.0,1.0
22,26.65775,6525.0,20.0,1.0,1.0,1.0
74,34.102196,22100.0,25.0,0.0,0.0,1.0
66,20.645405,19600.0,21.0,0.0,0.0,1.0
56,24.719479,16648.0,23.0,1.0,0.0,1.0
76,58.213303,22669.0,24.0,1.0,0.0,1.0
8,23.046638,2400.0,23.0,1.0,0.0,1.0
58,57.45405,17200.0,23.0,0.0,0.0,1.0
23,35.969822,6800.0,23.0,0.0,1.0,1.0
66,42.238,19600.0,21.0,1.0,0.0,1.0
19,29.836761,5500.0,26.0,1.0,1.0,1.0
46,39.96022,13600.0,24.0,1.0,0.0,1.0
19,36.472565,5415.0,17.0,0.0,1.0,1.0
6,39.96022,1700.0,18.0,0.0,0.0,1.0
2,25.651577,600.0,19.0,0.0,1.0,1.0
80,47.663925,23600.0,21.0,1.0,0.0,1.0
15,27.731825,4211.0,12.0,0.0,1.0,1.0
34,29.836761,9900.0,15.0,1.0,0.0,1.0
43,44.349106,12700.0,22.0,0.0,0.0,1.0
33,35.969822,9700.0,26.0,0.0,1.0,1.0
26,51.68244,7600.0,17.0,1.0,1.0,1.0
4,32.935528,1000.0,13.0,0.0,0.0,1.0
1,66.379974,200.0,20.0,0.0,0.0,1.0
8,42.238,2309.0,25.0,0.0,0.0,1.0
28,43.262688,8200.0,24.0,0.0,1.0,1.0
76,26.65775,22668.0,22.0,0.0,0.0,1.0
32,24.719479,9500.0,24.0,0.0,1.0,1.0
28,44.349106,8233.0,23.0,0.0,1.0,1.0
65,45.466393,19400.0,19.0,1.0,0.0,1.0
53,21.775034,15700.0,23.0,1.0,1.0,1.0
27,41.08985,8031.0,25.0,0.0,1.0,1.0
38,39.96022,11200.0,17.0,1.0,0.0,1.0
68,46.515778,20300.0,27.0,1.0,0.0,1.0
73,41.08985,21800.0,22.0,0.0,0.0,1.0
73,45.466393,21675.0,13.0,0.0,0.0,1.0
71,47.663925,21071.0,17.0,1.0,0.0,1.0
63,41.08985,18751.0,22.0,0.0,1.0,1.0
28,45.466393,8335.0,23.0,0.0,1.0,1.0
6,27.731825,1800.0,23.0,0.0,0.0,1.0
51,48.923183,15141.0,25.0,0.0,0.0,1.0
43,23.855282,12600.0,15.0,0.0,0.0,1.0
24,27.731825,7000.0,21.0,1.0,1.0,1.0
9,56.738,2712.0,21.0,0.0,1.0,1.0
5,26.65775,1500.0,21.0,1.0,0.0,1.0
9,63.071327,2712.0,21.0,1.0,0.0,1.0
72,43.262688,21464.0,22.0,0.0,0.0,1.0
27,62.633057,7929.0,26.0,1.0,1.0,1.0
25,23.855282,7300.0,22.0,0.0,0.0,1.0
64,51.68244,19056.0,19.0,1.0,0.0,1.0
76,44.349106,22668.0,22.0,1.0,0.0,1.0
26,27.731825,7700.0,20.0,0.0,1.0,1.0
20,49.923183,5700.0,17.0,1.0,1.0,1.0
78,28.781208,23000.0,23.0,0.0,0.0,1.0
64,37.61454,19055.0,21.0,1.0,0.0,1.0
36,39.96022,10600.0,23.0,0.0,0.0,1.0
78,31.923183,22800.0,14.0,1.0,0.0,1.0
36,58.873802,10533.0,14.0,0.0,0.0,1.0
63,46.515778,18751.0,22.0,0.0,0.0,1.0
9,50.750343,2611.0,22.0,0.0,0.0,1.0
76,54.213303,22668.0,22.0,1.0,0.0,1.0
28,27.731825,8125.0,17.0,0.0,1.0,1.0
19,48.923183,5617.0,22.0,0.0,1.0,1.0
19,47.663925,5416.0,16.0,1.0,1.0,1.0
63,36.472565,18751.0,22.0,0.0,0.0,1.0
44,31.923183,12944.0,17.0,0.0,1.0,1.0
71,29.836761,21071.0,17.0,0.0,0.0,1.0
37,32.935528,10834.0,16.0,0.0,0.0,1.0
71,26.65775,21200.0,24.0,0.0,0.0,1.0
43,23.855282,12700.0,22.0,0.0,0.0,1.0
6,31.923183,1600.0,13.0,1.0,0.0,1.0
68,30.91701,20168.0,16.0,1.0,1.0,1.0
7,29.836761,1904.0,14.0,0.0,0.0,1.0
66,47.663925,19565.0,14.0,1.0,0.0,1.0
37,32.935528,11000.0,27.0,1.0,1.0,1.0
79,30.91701,23300.0,22.0,0.0,0.0,1.0
51,39.96022,15000.0,16.0,0.0,0.0,1.0
14,35.33059,4000.0,13.0,1.0,1.0,1.0
70,41.08985,20962.0,23.0,0.0,0.0,1.0
63,41.08985,18854.0,22.0,0.0,0.0,1.0
27,42.238,7824.0,14.0,1.0,1.0,1.0
60,25.651577,17800.0,25.0,0.0,0.0,1.0
33,34.102196,9837.0,27.0,0.0,1.0,1.0
3,30.91701,800.0,22.0,1.0,0.0,1.0
61,43.262688,18060.0,13.0,1.0,0.0,1.0
73,36.472565,21800.0,22.0,1.0,1.0,1.0
66,58.213303,19758.0,22.0,0.0,0.0,1.0
26,38.818245,7600.0,17.0,0.0,1.0,1.0
78,31.923183,23000.0,23.0,0.0,0.0,1.0
9,62.633057,2712.0,21.0,1.0,0.0,1.0
30,41.08985,8700.0,17.0,1.0,1.0,1.0
5,32.935528,1400.0,24.0,1.0,0.0,1.0
37,43.262688,11039.0,24.0,0.0,0.0,1.0
51,38.818245,15243.0,24.0,0.0,0.0,1.0
38,50.750343,11200.0,17.0,0.0,0.0,1.0
78,26.65775,23000.0,23.0,0.0,0.0,1.0
49,45.466393,14400.0,16.0,1.0,0.0,1.0
44,31.923183,13100.0,23.0,0.0,1.0,1.0
28,45.466393,8100.0,15.0,1.0,1.0,1.0
57,37.61454,16852.0,13.0,0.0,0.0,1.0
66,43.262688,19758.0,22.0,1.0,0.0,1.0
37,35.33059,11000.0,27.0,0.0,1.0,1.0
28,42.238,8200.0,24.0,0.0,1.0,1.0
11,54.213303,3300.0,22.0,0.0,1.0,1.0
23,35.33059,6728.0,23.0,1.0,1.0,1.0
62,36.472565,18500.0,23.0,0.0,0.0,1.0
42,35.969822,12500.0,24.0,0.0,0.0,1.0
47,25.651577,14000.0,26.0,1.0,0.0,1.0
24,38.818245,7100.0,18.0,0.0,1.0,1.0
73,41.08985,21600.0,15.0,0.0,0.0,1.0
12,30.91701,3600.0,23.0,0.0,0.0,1.0
24,48.923183,6921.0,14.0,1.0,1.0,1.0
23,47.663925,6620.0,15.0,1.0,1.0,1.0
61,48.923183,18100.0,20.0,0.0,0.0,1.0
47,39.96022,14000.0,26.0,1.0,0.0,1.0
20,41.08985,5900.0,21.0,0.0,1.0,1.0
36,49.923183,10600.0,23.0,0.0,0.0,1.0
8,30.91701,2206.0,17.0,1.0,0.0,1.0
20,47.663925,5900.0,21.0,1.0,1.0,1.0
3,57.45405,903.0,24.0,0.0,0.0,1.0
76,34.102196,22700.0,23.0,0.0,0.0,1.0
42,19.00343,12500.0,24.0,1.0,0.0,1.0
20,30.91701,5900.0,21.0,1.0,1.0,1.0
22,37.61454,6525.0,20.0,0.0,1.0,1.0
3,37.61454,902.0,23.0,0.0,0.0,1.0
49,24.719479,14500.0,22.0,0.0,0.0,1.0
42,35.969822,12300.0,17.0,0.0,0.0,1.0
35,36.472565,10200.0,17.0,0.0,0.0,1.0
43,38.818245,12600.0,15.0,1.0,0.0,1.0
13,38.818245,3900.0,22.0,0.0,0.0,1.0
78,39.96022,23000.0,23.0,1.0,1.0,1.0
25,34.102196,7300.0,22.0,1.0,0.0,1.0
31,47.663925,9200.0,19.0,0.0,1.0,1.0
14,29.836761,4000.0,13.0,0.0,1.0,1.0
62,43.262688,18500.0,23.0,1.0,0.0,1.0
8,35.33059,2308.0,24.0,1.0,0.0,1.0
73,32.935528,21600.0,15.0,0.0,0.0,1.0
33,34.102196,9630.0,16.0,0.0,1.0,1.0
2,21.775034,500.0,19.0,1.0,1.0,1.0
20,38.818245,5900.0,21.0,0.0,1.0,1.0
61,23.046638,18200.0,22.0,0.0,0.0,1.0
59,43.262688,17456.0,13.0,0.0,0.0,1.0
28,45.466393,8233.0,23.0,0.0,1.0,1.0
8,29.836761,2308.0,24.0,0.0,0.0,1.0
17,28.781208,4800.0,15.0,1.0,0.0,1.0
36,46.515778,10533.0,14.0,1.0,0.0,1.0
42,56.738,12500.0,24.0,0.0,0.0,1.0
27,32.935528,7929.0,26.0,0.0,1.0,1.0
40,29.836761,11900.0,23.0,1.0,0.0,1.0
28,35.33059,8335.0,23.0,1.0,1.0,1.0
4,39.96022,1000.0,13.0,1.0,0.0,1.0
29,35.33059,8500.0,21.0,0.0,1.0,1.0
5,49.923183,1300.0,16.0,0.0,0.0,1.0
15,61.238,4400.0,15.0,1.0,1.0,1.0
36,41.08985,10600.0,23.0,0.0,0.0,1.0
28,48.923183,8334.0,22.0,0.0,1.0,1.0
63,55.065155,18853.0,21.0,0.0,0.0,1.0
43,35.33059,12800.0,23.0,0.0,0.0,1.0
69,35.33059,20400.0,14.0,0.0,0.0,1.0
53,28.781208,15800.0,22.0,1.0,0.0,1.0
58,34.102196,17350.0,22.0,0.0,1.0,1.0
36,61.812073,10532.0,13.0,0.0,0.0,1.0
51,39.96022,15142.0,22.0,0.0,0.0,1.0
35,29.836761,10400.0,25.0,0.0,0.0,1.0
57,21.145405,16900.0,19.0,0.0,0.0,1.0
22,38.818245,6526.0,22.0,0.0,1.0,1.0
68,55.947876,20260.0,22.0,0.0,0.0,1.0
8,47.663925,2309.0,25.0,0.0,0.0,1.0
2,34.102196,500.0,19.0,0.0,0.0,1.0
48,34.102196,14146.0,12.0,1.0,0.0,1.0
36,54.213303,10600.0,23.0,0.0,0.0,1.0
68,30.91701,20300.0,27.0,0.0,1.0,1.0
22,54.213303,6424.0,22.0,1.0,1.0,1.0
43,42.238,12700.0,22.0,1.0,0.0,1.0
9,53.39849,2712.0,21.0,0.0,0.0,1.0
55,21.775034,16345.0,22.0,1.0,0.0,1.0
59,36.472565,17600.0,17.0,1.0,1.0,1.0
48,41.08985,14300.0,21.0,0.0,0.0,1.0
76,43.262688,22669.0,24.0,0.0,0.0,1.0
61,39.96022,18061.0,17.0,1.0,0.0,1.0
70,49.923183,20770.0,16.0,1.0,0.0,1.0
55,41.08985,16400.0,21.0,1.0,0.0,1.0
33,30.91701,9600.0,15.0,1.0,1.0,1.0
55,41.08985,16400.0,21.0,1.0,0.0,1.0
16,31.923183,4600.0,26.0,0.0,1.0,1.0
37,45.466393,11039.0,24.0,0.0,0.0,1.0
53,52.58985,15600.0,15.0,0.0,0.0,1.0
74,47.663925,22000.0,24.0,0.0,0.0,1.0
46,46.515778,13500.0,17.0,1.0,0.0,1.0
43,38.818245,12800.0,23.0,1.0,0.0,1.0
11,61.238,3200.0,22.0,0.0,0.0,1.0
37,28.781208,10834.0,16.0,0.0,0.0,1.0
8,41.08985,2309.0,25.0,1.0,0.0,1.0
66,45.466393,19566.0,14.0,0.0,0.0,1.0
10,36.472565,3000.0,22.0,1.0,0.0,1.0
74,47.663925,21976.0,16.0,1.0,0.0,1.0
2,30.91701,600.0,19.0,0.0,0.0,1.0
68,30.91701,20260.0,22.0,0.0,1.0,1.0
63,38.818245,18751.0,22.0,0.0,0.0,1.0
16,30.91701,4715.0,25.0,0.0,1.0,1.0
33,34.102196,9837.0,27.0,1.0,1.0,1.0
75,37.61454,22366.0,23.0,0.0,0.0,1.0
45,44.349106,13400.0,24.0,0.0,1.0,1.0
76,29.836761,22700.0,23.0,0.0,0.0,1.0
24,39.96022,6922.0,14.0,1.0,1.0,1.0
61,20.645405,18200.0,22.0,0.0,0.0,1.0
68,63.571327,20300.0,27.0,1.0,0.0,1.0
37,35.969822,10834.0,16.0,1.0,1.0,1.0
47,37.61454,13800.0,14.0,0.0,0.0,1.0
55,31.923183,16400.0,21.0,0.0,0.0,1.0
40,47.663925,11900.0,23.0,0.0,0.0,1.0
4,30.91701,1100.0,23.0,1.0,0.0,1.0
26,32.935528,7700.0,20.0,1.0,1.0,1.0
62,35.33059,18300.0,17.0,1.0,0.0,1.0
55,36.472565,16200.0,13.0,0.0,0.0,1.0
16,20.133059,4600.0,26.0,1.0,1.0,1.0
43,55.947876,12643.0,14.0,0.0,0.0,1.0
2,23.046638,400.0,16.0,1.0,0.0,1.0
60,48.923183,17800.0,25.0,0.0,0.0,1.0
4,39.810936,1100.0,23.0,0.0,0.0,1.0
14,32.03316,4000.0,13.0,1.0,1.0,1.0
26,38.66896,7700.0,20.0,1.0,1.0,1.0
50,37.526985,14800.0,24.0,1.0,0.0,1.0
69,49.86032,20600.0,23.0,0.0,0.0,1.0
78,30.977604,22900.0,24.0,0.0,0.0,1.0
5,25.243038,1500.0,21.0,0.0,0.0,1.0
27,51.119583,7929.0,26.0,0.0,1.0,1.0
16,30.977604,4600.0,26.0,0.0,1.0,1.0
22,36.29859,6423.0,22.0,1.0,1.0,1.0
65,57.261555,19400.0,19.0,0.0,0.0,1.0
75,52.94674,22367.0,24.0,1.0,0.0,1.0
37,30.977604,10835.0,16.0,0.0,1.0,1.0
34,46.545506,10100.0,20.0,0.0,0.0,1.0
40,62.286247,11739.0,12.0,1.0,0.0,1.0
71,42.156616,21071.0,17.0,0.0,0.0,1.0
34,49.86032,9931.0,15.0,1.0,0.0,1.0
64,46.545506,19100.0,23.0,0.0,0.0,1.0
14,38.66896,4100.0,21.0,1.0,1.0,1.0
8,44.434395,2206.0,17.0,1.0,0.0,1.0
37,46.545506,10835.0,16.0,1.0,0.0,1.0
33,43.286247,9630.0,16.0,0.0,1.0,1.0
12,46.545506,3600.0,23.0,1.0,0.0,1.0
56,28.854149,16648.0,23.0,1.0,0.0,1.0
22,37.526985,6525.0,20.0,1.0,1.0,1.0
29,38.66896,8500.0,21.0,1.0,1.0,1.0
36,45.459087,10700.0,24.0,0.0,0.0,1.0
34,46.545506,9931.0,15.0,0.0,0.0,1.0
64,58.934395,19055.0,21.0,1.0,0.0,1.0
22,20.483778,6422.0,20.0,0.0,1.0,1.0
48,42.156616,14340.0,23.0,1.0,0.0,1.0
42,41.01464,12342.0,16.0,1.0,0.0,1.0
22,58.934395,6424.0,22.0,0.0,1.0,1.0
29,33.113407,8600.0,19.0,0.0,1.0,1.0
70,44.434395,20800.0,24.0,0.0,0.0,1.0
57,34.11958,16900.0,19.0,0.0,0.0,1.0
70,44.434395,20962.0,23.0,0.0,0.0,1.0
66,49.86032,19566.0,14.0,0.0,0.0,1.0
14,43.286247,4100.0,21.0,0.0,1.0,1.0
27,64.465256,7930.0,27.0,0.0,1.0,1.0
14,32.03316,4100.0,21.0,1.0,1.0,1.0
52,59.650444,15400.0,20.0,0.0,0.0,1.0
66,41.01464,19565.0,14.0,0.0,0.0,1.0
80,47.66279,23600.0,21.0,1.0,0.0,1.0
31,34.11958,9100.0,21.0,1.0,1.0,1.0
23,38.66896,6620.0,15.0,1.0,1.0,1.0
7,58.934395,2106.0,24.0,1.0,0.0,1.0
75,32.03316,22367.0,24.0,0.0,0.0,1.0
25,29.928223,7200.0,17.0,1.0,0.0,1.0
53,28.854149,15700.0,23.0,1.0,0.0,1.0
28,37.526985,8200.0,24.0,0.0,1.0,1.0
20,41.01464,5800.0,21.0,1.0,1.0,1.0
9,55.59489,2610.0,21.0,0.0,0.0,1.0
68,44.434395,20167.0,17.0,1.0,0.0,1.0
34,44.434395,9931.0,15.0,1.0,0.0,1.0
44,33.113407,13100.0,23.0,0.0,1.0,1.0
4,34.11958,1200.0,24.0,0.0,0.0,1.0
66,43.286247,19600.0,21.0,1.0,0.0,1.0
40,52.94674,11739.0,12.0,1.0,0.0,1.0
39,54.786247,11436.0,12.0,1.0,0.0,1.0
71,30.977604,21072.0,16.0,1.0,0.0,1.0
53,29.928223,15700.0,23.0,1.0,1.0,1.0
39,48.712173,11500.0,20.0,1.0,0.0,1.0
57,43.286247,16853.0,12.0,0.0,1.0,1.0
75,39.810936,22366.0,23.0,1.0,0.0,1.0
12,52.94674,3600.0,23.0,0.0,0.0,1.0
9,63.434395,2611.0,22.0,1.0,0.0,1.0
20,51.119583,5900.0,21.0,1.0,1.0,1.0
1,52.94674,201.0,20.0,1.0,0.0,1.0
48,52.119583,14300.0,21.0,1.0,0.0,1.0
65,57.261555,19400.0,19.0,0.0,0.0,1.0
51,48.712173,15243.0,24.0,0.0,0.0,1.0
39,58.14427,11600.0,19.0,1.0,0.0,1.0
59,60.409702,17456.0,13.0,1.0,0.0,1.0
8,37.526985,2205.0,16.0,1.0,0.0,1.0
11,47.66279,3300.0,22.0,0.0,0.0,1.0
60,32.03316,17900.0,21.0,0.0,0.0,1.0
14,38.66896,4000.0,13.0,1.0,1.0,1.0
25,53.87884,7300.0,22.0,0.0,0.0,1.0
56,44.434395,16551.0,16.0,0.0,0.0,1.0
31,45.459087,9000.0,15.0,1.0,1.0,1.0
75,35.131927,22400.0,22.0,0.0,0.0,1.0
29,51.119583,8600.0,19.0,0.0,1.0,1.0
24,26.915876,7000.0,21.0,1.0,1.0,1.0
49,42.156616,14600.0,20.0,1.0,0.0,1.0
41,43.286247,12100.0,19.0,1.0,0.0,1.0
46,46.545506,13600.0,24.0,0.0,0.0,1.0
56,37.526985,16550.0,15.0,1.0,0.0,1.0
72,43.286247,21374.0,14.0,1.0,0.0,1.0
32,60.409702,9328.0,16.0,0.0,1.0,1.0
23,28.854149,6727.0,21.0,1.0,1.0,1.0
72,47.66279,21373.0,14.0,0.0,0.0,1.0
22,46.545506,6526.0,22.0,1.0,1.0,1.0
9,46.545506,2611.0,22.0,0.0,0.0,1.0
4,46.545506,1000.0,13.0,1.0,0.0,1.0
40,52.119583,11800.0,22.0,1.0,0.0,1.0
14,49.86032,4000.0,13.0,0.0,1.0,1.0
78,41.01464,22800.0,14.0,1.0,0.0,1.0
41,51.119583,12200.0,22.0,0.0,0.0,1.0
78,24.601063,22900.0,24.0,0.0,0.0,1.0
20,47.66279,5919.0,21.0,1.0,1.0,1.0
39,30.977604,11600.0,19.0,0.0,0.0,1.0
54,56.409702,16000.0,21.0,0.0,0.0,1.0
35,22.329456,10200.0,17.0,0.0,1.0,1.0
48,42.156616,14146.0,12.0,0.0,0.0,1.0
24,38.66896,6922.0,14.0,0.0,1.0,1.0
3,54.786247,701.0,15.0,0.0,0.0,1.0
4,48.712173,1100.0,23.0,0.0,0.0,1.0
9,64.82945,2509.0,12.0,1.0,0.0,1.0
57,54.786247,16900.0,19.0,0.0,0.0,1.0
47,52.94674,14000.0,26.0,1.0,0.0,1.0
80,57.261555,23500.0,21.0,1.0,0.0,1.0
22,26.915876,6525.0,20.0,0.0,1.0,1.0
8,61.070198,2400.0,23.0,0.0,0.0,1.0
8,37.526985,2206.0,17.0,1.0,0.0,1.0
22,61.656616,6526.0,22.0,1.0,1.0,1.0
62,38.66896,18300.0,17.0,0.0,0.0,1.0
68,46.545506,20300.0,27.0,1.0,0.0,1.0
60,53.87884,17758.0,16.0,0.0,0.0,1.0
34,37.526985,9900.0,15.0,0.0,0.0,1.0
15,36.29859,4300.0,19.0,0.0,1.0,1.0
22,46.545506,6317.0,15.0,0.0,1.0,1.0
43,46.545506,12700.0,22.0,1.0,0.0,1.0
47,21.885012,13800.0,14.0,1.0,0.0,1.0
71,35.131927,21072.0,16.0,0.0,0.0,1.0
34,47.66279,10000.0,19.0,0.0,0.0,1.0
27,43.286247,7824.0,14.0,0.0,1.0,1.0
28,54.786247,8127.0,15.0,1.0,1.0,1.0
39,30.977604,11500.0,20.0,0.0,0.0,1.0
51,49.86032,15243.0,24.0,0.0,0.0,1.0
51,38.66896,15049.0,17.0,1.0,1.0,1.0
27,41.01464,7823.0,14.0,0.0,1.0,1.0
71,30.977604,21200.0,24.0,0.0,0.0,1.0
32,52.119583,9329.0,16.0,0.0,1.0,1.0
18,52.94674,5200.0,24.0,1.0,1.0,1.0
47,36.29859,13900.0,24.0,1.0,0.0,1.0
53,39.810936,15700.0,23.0,1.0,1.0,1.0
66,52.94674,19565.0,14.0,0.0,0.0,1.0
42,40.362617,12300.0,17.0,0.0,0.0,1.0
64,36.29859,19100.0,23.0,0.0,0.0,1.0
28,62.286247,8200.0,24.0,1.0,1.0,1.0
49,43.286247,14600.0,20.0,1.0,0.0,1.0
24,44.434395,7000.0,21.0,1.0,1.0,1.0
67,40.362617,19900.0,17.0,0.0,0.0,1.0
23,30.977604,6620.0,15.0,0.0,1.0,1.0
61,60.409702,18200.0,22.0,1.0,0.0,1.0
26,30.977604,7500.0,17.0,1.0,1.0,1.0
40,62.286247,11900.0,23.0,1.0,0.0,1.0
56,32.03316,16648.0,23.0,1.0,1.0,1.0
16,30.977604,4714.0,26.0,0.0,1.0,1.0
3,25.243038,902.0,23.0,1.0,0.0,1.0
67,25.243038,19900.0,17.0,1.0,0.0,1.0
2,29.928223,500.0,19.0,0.0,0.0,1.0
7,30.977604,2005.0,24.0,0.0,0.0,1.0
62,53.87884,18400.0,24.0,0.0,0.0,1.0
28,48.712173,8126.0,15.0,0.0,1.0,1.0
2,26.915876,600.0,19.0,0.0,0.0,1.0
51,64.00847,15049.0,17.0,1.0,0.0,1.0
15,44.434395,4210.0,13.0,0.0,1.0,1.0
24,46.545506,6922.0,14.0,1.0,1.0,1.0
54,52.94674,16000.0,21.0,0.0,0.0,1.0
53,37.526985,15800.0,22.0,1.0,0.0,1.0
31,43.286247,9000.0,15.0,0.0,1.0,1.0
8,43.286247,2308.0,24.0,0.0,0.0,1.0
18,26.05168,5300.0,22.0,0.0,1.0,1.0
