"","x","y"
"5251",-0.2561,0.1815
"5252",-0.6369,0.2394
"5253",-0.5469,0.2379
"5254",-0.5242,0.4377
"5255",-0.1247,0
"5256",-0.905,0.2857
"5257",-0.4211,0
"5258",0.3608,1
"5259",0.1835,0.5374
"5260",0.0749,1
"5261",1,1
"5262",-0.0921,0.3578
"5263",-0.2844,0.4297
"5264",-0.1405,0.4567
"5265",0.0524,0.6748
"5266",0.3637,0.8889
"5267",0.7778,0.6109
"5268",0.0488,0.5394
"5269",0.0787,0.5739
"5270",0.1479,0.5302
"5271",-0.0664,0.4255
"5272",-0.1375,0.3266
"5273",0.2859,1
"5274",-1,0.9838
"5275",0.9677,1
"5276",0.9999,1
"5277",1,0.9001
"5278",0.8002,0.7587
"5279",0.5173,0.8262
"5280",0.9986,0.9403
"5281",0.8807,1
"5282",1,0.7929
"5283",0.5033,1
"5284",1,1
"5285",1,0.6743
"5286",-0.1462,0.4118
"5287",-0.1671,0.4042
"5288",1,1
"5289",0.8152,0.7451
"5290",0.4901,0.9442
"5291",0.8885,1
"5292",0.1954,0.63
"5293",0.26,0.4872
"5294",0.0655,0.7055
"5295",0.9968,0.9244
"5296",0.8488,0.5864
"5297",0.1746,0.6538
"5298",1,0.5786
"5299",0.1796,1
"5300",1,0.7244
"5301",0.2151,0.7238
"5302",0.4854,0.8281
"5303",0.644,0.6594
"5304",0.9876,1
"5305",1,0.972
"5306",0.9439,1
"5307",0.5646,0.7963
"5308",0.5925,0.5936
"5309",0.1871,0.8169
"5310",-0.1334,0.3554
"5311",-0.2892,0.2536
"5312",-0.4927,0
"5313",0.2563,0.7683
"5314",0.5365,0.7648
"5315",0.5295,0.667
"5316",0.0121,0.5442
"5317",0.1285,0.5465
"5318",0.9999,0.9999
"5319",1,1
"5320",1,1
"5321",1,1
"5322",0.1672,0.5061
"5323",0.0221,0.6612
"5324",0.3223,0.7422
"5325",1,1
"5326",1,0.729
"5327",0.4581,0.773
"5328",-1,0.2769
"5329",-0.4461,0.1988
"5330",-0.6024,0.3799
"5331",-0.2156,0.333
"5332",-0.3212,0
"5333",0.383,0.9999
"5334",1,1
"5335",1,1
"5336",1,1
"5337",0.8774,0.7518
"5338",0.5036,1
"5339",1,1
"5340",0.0055,0.6067
"5341",0.2221,0.6969
"5342",0.4063,1
"5343",1,0.804
"5344",0.608,0.6244
"5345",0.2488,1
"5346",0.276,0.6739
"5347",0.3741,1
"5348",0.8213,1
"5349",0.6701,0.7175
"5350",0.4349,1
"5351",1,1
"5352",0.0527,0.4784
"5353",-0.0432,0.3679
"5354",-0.2256,0.3714
"5355",0.4309,0.8365
"5356",0.6731,0.8158
"5357",0.6315,0.5814
"5358",0.1559,0.611
"5359",0.2384,0.7875
"5360",0.8615,1
"5361",0.5863,0.7315
"5362",0.5863,0.7315
"5363",0.5863,0.7315
"5364",0.3551,0.6064
"5365",0.3551,0.6064
"5366",0.3551,0.6064
"5367",0.8154,0.9026
"5368",0.827,0.8994
"5369",0.1451,0.5174
"5370",0.0542,0.4971
"5371",-0.0059,0.4541
"5372",-0.0918,0.3969
"5373",-0.2286,0.2909
"5374",-0.4183,0.5386
"5375",0.0773,0.6153
"5376",0.1935,0.5804
"5377",0.1607,0.6341
"5378",0.2683,0.6363
"5379",0.0885,1
"5380",1,0.7454
"5381",0.4908,0.6714
"5382",0.406,1
"5383",1,0.8468
"5384",0.0934,0.5435
"5385",0.0996,0.5237
"5386",0.0474,0.6265
"5387",0.253,0.6027
"5388",0.2989,0.6034
"5389",0.2068,0.6153
"5390",0.2306,0.6267
"5391",0.2875,0.7357
"5392",0.4714,0.5532
"5393",0.1065,0.4405
"5394",0.1194,0.6947
"5395",0.3894,1
"5396",1,0.5547
"5397",0.2742,0.6889
"5398",0.3777,0.7297
"5399",0.1421,0.5441
"5400",0.1772,0.515
"5401",0.0299,0.5993
"5402",0.1986,0.5978
"5403",0.3079,0.6162
"5404",0.2324,0.6049
"5405",0.2097,0.6537
"5406",0.3707,1
"5407",1,0.592
"5408",0.1839,0.4733
"5409",0.3588,0.6491
"5410",0.2983,0.7434
"5411",0.4869,1
"5412",0.2777,1
"5413",1,0.866
"5414",0.0614,0.5165
"5415",0.0045,0.4718
"5416",-0.0564,0.5148
"5417",0.0297,0.5317
"5418",0.2242,0.5972
"5419",0.1944,0.6423
"5420",0.2846,0.6739
"5421",1,0.4558
"5422",0.0901,1
"5423",1,0.7655
"5424",0.3332,0.7125
"5425",0.425,0.613
"5426",0.226,0.5195
"5427",0.3017,0.6575
"5428",0.3489,0.6068
"5429",0.2136,0.9984
"5430",0.9967,0.6948
"5431",0.3995,0.6358
"5432",0.2716,0.6615
"5433",0.323,0.7044
"5434",0.25,0.6161
"5435",0.2546,0.574
"5436",0.148,0.6608
"5437",0.3215,0.6179
"5438",0.1742,0.6058
"5439",-0.0626,0.4507
"5440",-0.0987,0.4075
"5441",-0.1849,0.4077
"5442",-0.1056,0.3285
"5443",-0.3429,0.2838
"5444",-0.4324,0.3151
"5445",-0.0876,0.4069
"5446",-0.1665,0.2903
"5447",-0.4194,0.2143
"5448",-0.5615,0.2866
"5449",-0.4269,0.2788
"5450",-0.4423,0
"5451",-0.1699,0.3982
"5452",-0.2036,0.3538
"5453",0.278,0.691
"5454",0.2416,0.6006
"5455",0.2013,0.609
"5456",0.218,0.5575
"5457",0.1746,0.5958
"5458",0.1916,0.7029
"5459",0.4059,0.6903
"5460",0.2391,0.5823
"5461",0.1883,0.5254
"5462",0.0711,0.5814
"5463",0.7546,0.7328
"5464",0.5001,0.7334
"5465",0.4668,0.6589
"5466",0.2966,0.6501
"5467",0.3426,0.6778
"5468",0.0297,0.4306
"5469",-0.1388,0.3664
"5470",-0.2672,0.3792
"5471",-0.022,0.4747
"5472",0.0518,0.8495
"5473",0.699,0.6435
"5474",-0.4532,0
"5475",-1,0.2859
"5476",-0.4028,0.4341
"5477",-0.4025,0.3348
"5478",-0.3303,0.3274
"5479",-0.1067,0.4825
"5480",-0.0038,0.349
"5481",-0.302,0.3736
"5482",-0.9997,0.3542
"5483",-0.2915,0
"5484",-0.8714,0.3866
"5485",-0.2422,0.3322
"5486",-0.3356,0.3119
"5487",-0.0272,0.3515
"5488",-0.297,0.322
"5489",-0.356,0.3525
"5490",-0.3899,0.2591
"5491",-0.4283,0.4518
"5492",-0.1313,0.466
"5493",-0.0097,0.4366
"5494",0.2967,0.5031
"5495",0.1151,0.5778
"5496",0.1555,0.6666
"5497",0.3332,0.6001
"5498",0.3562,0.5603
"5499",0.1206,0.4574
"5500",0.0427,0.4524
"5501",0.1764,0.5322
"5502",0.0705,0.6146
"5503",0.2444,0.5977
"5504",0.2568,0.6837
"5505",0.3674,0.6993
"5506",0.3986,0.6371
"5507",0.2008,0.5693
"5508",0.1673,0.6691
"5509",-0.0382,0.4198
"5510",-0.1062,0.4662
"5511",-0.0677,0.5389
"5512",0.0844,0.4239
"5513",0.0129,0.4709
"5514",-0.0458,0.3715
"5515",-0.2571,0.3661
"5516",0.0388,0.505
"5517",0.01,0.5289
"5518",0.0579,0.5642
"5519",0.0767,0.5146
"5520",0.0293,0.6274
"5521",0.2547,0.6067
"5522",0.1351,0.5704
"5523",0.1878,0.4988
"5524",0.014,0.4837
"5525",-0.0601,0.4977
"5526",-0.0047,0.4979
"5527",-0.0043,0.4795
"5528",0.0231,0.5171
"5529",0.0343,0.5212
"5530",0.0424,0.6367
"5531",0.3589,0.5098
"5532",0.0402,0.4926
"5533",0.0026,0.5489
"5534",-0.1517,0.5186
"5535",0.0372,0.7804
"5536",0.5609,0.7019
"5537",-0.3924,0.3113
"5538",-0.3774,0.3147
"5539",0.0372,0.573
"5540",0.0698,0.6176
"5541",0.2352,0.6361
"5542",0.2722,0.6854
"5543",0.2603,0.5861
"5544",0.1721,0.5469
"5545",0.0939,0.5508
"5546",-0.041,0.3524
"5547",-0.1847,0.3875
"5548",-0.225,0.295
"5549",-0.4371,0.302
"5550",-0.3959,0.2692
"5551",-0.4615,0.4595
"5552",-0.446,0.3804
"5553",-0.181,0.4066
"5554",-0.1924,0.3357
"5555",-0.3286,0.3441
"5556",-0.2537,0.2532
"5557",-0.5718,0.3023
"5558",-0.3954,0.2487
"5559",-0.5026,0.3005
"5560",-1,0.2806
"5561",-0.4387,0.2595
"5562",-0.894,0.3353
"5563",-0.3147,0.3563
"5564",-0.274,0.355
"5565",-0.4185,0.3776
"5566",-0.2447,0.415
"5567",0.0601,0.4953
"5568",0.0975,0.5513
"5569",0.1026,0.6242
"5570",0.2483,0.6039
"5571",0.0344,0.4817
"5572",-0.0365,0.4056
"5573",-0.1888,0.4183
"5574",-0.1654,0.4539
"5575",-0.0921,0.4008
"5576",-0.1985,0.4629
"5577",-0.3725,0.3208
"5578",-0.3325,0.3421
"5579",-0.3157,0.5301
"5580",-0.1087,0.4755
"5581",-0.0243,0.4473
"5582",-0.0221,0.4287
"5583",-0.2167,0.4002
"5584",-0.1995,0.4498
"5585",-0.1004,0.5115
"5586",-0.0444,0.2968
"5587",-0.4065,0.4387
"5588",-0.0871,0.3158
"5589",-0.1131,0.4942
"5590",-0.0116,0.4269
"5591",-0.1461,0.4118
"5592",8e-04,0.5435
"5593",0.0871,0.6338
"5594",0.2959,0.6362
"5595",-0.4994,0.295
"5596",-0.3927,0.4469
"5597",0.3626,0.6025
"5598",0.1196,0.6205
"5599",0.241,0.6949
"5600",0.3898,0.5327
"5601",0.078,0.5083
"5602",0.0166,0.5362
"5603",0.0723,0.4952
"5604",0.0958,0.6645
"5605",0.3289,0.573
"5606",0.146,0.6143
"5607",0.3371,0.6167
"5608",0.2333,0.6077
"5609",0.2155,0.6113
"5610",-0.0201,0.4479
"5611",-0.0123,0.5087
"5612",0.0175,0.6098
"5613",0.2197,0.491
"5614",-0.0821,0.3982
"5615",-0.2035,0.3215
"5616",-0.357,0.6409
"5617",0.2601,0.4504
"5618",-0.0991,0.4314
"5619",-0.1372,0.4094
"5620",-0.3185,0.4653
"5621",-0.0693,0.4448
"5622",-0.1105,0.3704
"5623",0.0643,0.4315
"5624",-0.0926,0.4436
"5625",0.1368,0.5409
"5626",0.1005,0.6397
"5627",0.3028,0.6141
"5628",-0.0094,0.435
"5629",-0.066,0.4924
"5630",-0.4543,0.4159
"5631",-0.1683,0.4061
"5632",-0.1665,0.3401
"5633",-0.343,0.3526
"5634",-0.2329,0
"5635",0.013,0.5278
"5636",-0.0902,0.5422
"5637",0.0843,0.6687
"5638",0.3374,0.5754
"5639",0.2659,0.6763
"5640",0.3526,0.7214
"5641",0.4429,0.8246
"5642",0.1934,0.7705
"5643",0.6498,0.7242
"5644",0.4814,0.6995
"5645",0.1334,0.532
"5646",0.064,0.4664
"5647",-0.0621,0.4079
"5648",-0.1892,0.274
"5649",-0.4469,0.3747
"5650",-0.2506,0.4899
"5651",-0.3096,0.291
"5652",-0.4179,0.4728
"5653",-0.0329,0.2978
"5654",-0.4786,0.371
"5655",-0.195,0.419
"5656",0.1334,0.532
"5657",0.064,0.4908
"5658",-0.014,0.5081
"5659",0.3487,0.7033
"5660",0.4066,1
"5661",1,1
"5662",-0.4866,0.3712
"5663",-0.2576,0
"5664",-1,0
"5665",-0.314,0.4407
"5666",-0.1187,0.4207
"5667",0.2307,0.713
"5668",0.4259,0.7311
"5669",0.4622,0.7446
"5670",0.2952,0.6725
"5671",0.3671,0.5317
"5672",0.1692,0.5832
"5673",0.1692,0.5832
"5674",0.1692,0.5801
"5675",0.2353,0.5591
"5676",0.1182,0.4786
"5677",-0.0381,0.458
"5678",0.1692,0.5832
"5679",0.1692,0.5832
"5680",0.1692,0.5863
"5681",0.0315,0.5049
"5682",0.0097,0.4786
"5683",-0.0381,0.458
"5684",0.1808,0.5108
"5685",-0.0673,0.3908
"5686",-0.2185,0.461
"5687",-0.0779,0.5003
"5688",-0.1195,0.335
"5689",-0.3299,0.3188
"5690",-0.3624,0.5127
"5691",0.3111,0.5817
"5692",0.1835,0.5104
"5693",0.0485,0.479
"5694",-0.4301,0.4844
"5695",-0.0312,0.402
"5696",-0.1961,0.438
"5697",-0.2908,0.2997
"5698",-0.3834,0.3042
"5699",0.1491,0.5341
"5700",-0.1433,0.4236
"5701",-0.1527,0.5111
"5702",0.0223,0.5082
"5703",0.1508,0.3875
"5704",-0.225,0.6165
"5705",0.233,0.4661
"5706",0.0256,0.4337
"5707",-0.1326,0.353
"5708",-0.2695,0.3025
"5709",-0.0023,0.5518
"5710",0.1145,0.574
"5711",0.1634,0.576
"5712",-0.0997,0.4244
"5713",-0.1256,0.4346
"5714",-0.495,0.3274
"5715",-0.3384,0.3086
"5716",-0.3596,0.5835
"5717",0.1912,0.4727
"5718",-0.0387,0
"5719",-0.4916,0.3053
"5720",-0.3894,0.3182
"5721",-0.348,0.4491
"5722",-0.0305,0.4551
"5723",-0.1237,0.4181
"5724",-0.1638,0.4642
"5725",-0.0716,0.4771
"5726",0.0159,0.477
"5727",-0.046,0.3726
"5728",-0.2547,0.5026
"5729",0.094,0.5644
"5730",0.1289,0.4137
"5731",-0.1726,0.3143
"5732",-0.4916,0.3053
"5733",-0.3894,0.3182
"5734",-0.348,0.4491
"5735",-0.1193,0.4082
"5736",-0.1442,0.3869
"5737",-0.545,0.4602
"5738",-0.1817,0.4644
"5739",-0.0712,0.5492
"5740",0.0984,0.5163
"5741",-0.1817,0.3488
"5742",-0.3024,0.2126
"5743",-0.5396,0.3665
"5744",0.7157,0.7395
"5745",0.4789,0.5935
"5746",0.187,0.3984
"5747",0.1881,0.6748
"5748",0.409,0.6288
"5749",0.3448,0.419
"5750",-0.0656,0.4346
"5751",-0.0618,0.6184
"5752",-1,0
"5753",-1,0
"5754",-1,0.6095
"5755",0.2191,0.6269
"5756",0.2926,0.7093
"5757",0.4186,0.6074
"5758",0.2318,0.7788
"5759",-0.1034,0.4102
"5760",-0.1499,0.4527
"5761",-0.0669,0.4196
"5762",-0.389,0.3959
"5763",-0.1866,0.3854
"5764",-0.2028,0.312
"5765",-0.3812,0.3374
"5766",-0.2707,0.345
"5767",-0.8436,0
"5768",0.3063,0.6858
"5769",0.3717,0
"5770",-1,1
"5771",0.4862,0.6746
"5772",0.3492,0.56
"5773",0.142,0.6156
"5774",0.4467,0.7286
"5775",0.4571,0.5344
"5776",0.0687,0.7056
"5777",1,0.7595
"5778",0.5189,0.7118
"5779",0.4235,0.6032
"5780",0.0365,0.5352
"5781",0.1242,0.4504
"5782",0.0334,0.6719
"5783",-0.2456,0.3807
"5784",-0.2385,0.4003
"5785",-0.1994,0.3469
"5786",0.4385,0.5945
"5787",0.1891,0.5563
"5788",0.1413,0.6796
"5789",1,0.4671
"5790",0.004,0.5537
"5791",0.1075,0.6528
"5792",0.247,0.7016
"5793",0.4032,0.9928
"5794",0.9859,0.5469
"5795",-0.2642,0.361
"5796",-0.2436,0.344
"5797",-1,0
"5798",-1,0
"5799",-1,0
"5800",-1,0.8373
"5801",1,0.7126
"5802",0.4252,0.7278
"5803",0.4907,0.7081
"5804",0.2187,0.6184
"5805",0.2369,0.6684
"5806",0.3369,0.5111
"5807",0.4853,0.7517
"5808",0.5309,0.7641
"5809",0.5713,0.7718
"5810",0.3951,0.7044
"5811",0.4429,0.7191
"5812",-1,0
"5813",-0.018,0.4627
"5814",-0.0747,0.4904
"5815",-0.0191,0.4128
"5816",-0.2729,0.2342
"5817",-0.5317,0.2663
"5818",-0.4674,0.4664
"5819",0.4945,0.6607
"5820",0.3906,0.683
"5821",0.4032,0.6937
"5822",0.3827,0.7385
"5823",0.4771,0.7335
"5824",0.467,0.6807
"5825",0.2056,0.6183
"5826",0.2784,0.6801
"5827",-0.5138,0.4474
"5828",-0.0602,0.4722
"5829",-0.0556,0.5094
"5830",0.0188,0.5705
"5831",0.3226,0.6441
"5832",0.2883,0.6286
"5833",0.3323,0.5732
"5834",0.112,0.7472
"5835",0.5142,0.6345
"5836",0.297,0.6328
"5837",0.3343,0.6656
"5838",0.3312,0.6842
"5839",0.3683,0.6051
"5840",0.4226,0.7181
"5841",0.4952,0.7667
"5842",-0.7991,0
"5843",0.3079,0.656
"5844",0.312,0
"5845",-1,0.6201
"5846",0.405,0.6544
"5847",0.3088,0.6402
"5848",0.2804,0.69
"5849",0.1708,0.621
"5850",0.2739,0.5736
"5851",0.1473,0.5546
"5852",0.2065,0.6001
"5853",0.2215,0.6657
"5854",0.3536,0.613
"5855",0.6369,0.8434
"5856",0.7195,0.8583
"5857",0.0441,0.4801
"5858",-0.0901,0.3972
"5859",-0.2057,0.4121
"5860",-0.1758,0.4076
"5861",0.3952,0.6315
"5862",0.263,0.5655
"5863",0.1311,0.6915
"5864",0.4117,0.7081
"5865",0.4367,0.6538
"5866",0.3488,0.5532
"5867",0.4358,0.6972
"5868",0.3943,0.7296
"5869",0.4592,0.5843
"5870",0.4964,0.7703
"5871",0.5856,0.8283
"5872",-0.7129,0.4643
"5873",-0.2241,0.3934
"5874",-0.2132,0.4545
"5875",-0.0911,0.4107
"5876",-0.2624,0.309
"5877",-0.382,0.309
"5878",-0.364,0.3676
"5879",0.5399,0.7205
"5880",0.4754,0.6713
"5881",0.3425,0.6213
"5882",0.2815,0.7046
"5883",0.4384,0.8621
"5884",0.7241,0.6267
"5885",-0.2066,0.4863
"5886",0.0145,0.5346
"5887",-0.8078,0.4793
"5888",-0.0512,0.5307
"5889",0.0615,0.6934
"5890",0.3869,0.6542
"5891",-0.0957,0.4057
"5892",-0.1886,0.1956
"5893",-0.5984,0.2102
"5894",0.5455,0.6108
"5895",0.2564,0.6052
"5896",0.2493,0.4639
"5897",0.4167,0.7408
"5898",0.4817,0.7096
"5899",0.4655,0.659
"5900",-0.2722,0.3619
"5901",-0.2316,0.3625
"5902",-0.8782,0.3991
"5903",0.0758,0.73
"5904",0.4599,0.8112
"5905",0.6224,0
"5906",-0.2386,0.2273
"5907",-0.5454,0.0245
"5908",-0.9013,0.3392
"5909",-0.3819,0.3125
"5910",-0.3495,0.2153
"5911",-0.5154,0.1859
"5912",-0.2563,0.3719
"5913",-0.2229,0.4604
"5914",-0.0563,0.3368
"5915",0.3483,0.7169
"5916",0.4799,0.7398
"5917",-0.5265,0
"5918",-0.0492,0.4042
"5919",-0.1916,0.4298
"5920",-0.1404,0.3498
"5921",-0.1478,0.3252
"5922",-0.3496,0.3415
"5923",-0.317,0.4076
"5924",0.1019,0.6677
"5925",0.3562,0.5749
"5926",0.1796,0.5888
"5927",0.3228,0.6973
"5928",0.3946,0.6712
"5929",0.373,0.5803
"5930",0.3438,0.6518
"5931",0.3476,0.712
"5932",0.328,0.4935
"5933",0.3025,0.6299
"5934",0.2597,0
"5935",-1,0.5647
"5936",-0.2977,0.5644
"5937",0.1287,0.7158
"5938",0.4501,0.7455
"5939",0.4678,0.7254
"5940",0.4508,0.4262
"5941",-0.1077,0.3622
"5942",-0.4943,0.2612
"5943",-0.4548,0.374
"5944",-0.2519,0.4853
"5945",0.2121,0.6479
"5946",0.3362,0.6864
"5947",-0.8301,0
"5948",-0.1383,0.4211
"5949",-0.1579,0.4795
"5950",-0.0409,0.4868
"5951",0.4179,0.5704
"5952",0.1409,0.5384
"5953",0.0768,0.6311
"5954",0.4403,0.722
"5955",0.4441,0.6011
"5956",0.2022,0.7181
"5957",0.3277,0.7103
"5958",0.4387,0.6975
"5959",0.4157,0.6619
"5960",0.1981,0.3484
"5961",-0.2367,0.3792
"5962",-0.5704,0.4075
"5963",-0.2165,0.3923
"5964",-0.2153,0.4219
"5965",-0.1562,0.4461
"5966",0.3353,0.7138
"5967",0.4277,0.6246
"5968",0.271,0.6642
"5969",-0.0141,0.5342
"5970",0.0684,0.6137
"5971",0.2274,0.71
"5972",0.4306,0.7838
"5973",0.5918,0.7858
"5974",0.5716,0.7416
"5975",0.2993,0.6565
"5976",0.3549,0.7282
"5977",-1,0
"5978",0.2019,0.6494
"5979",0.2988,0.7531
"5980",0.5063,0.6772
"5981",0.3534,0.608
"5982",0.2161,0.507
"5983",0.0256,0.6224
"5984",0.0378,0.6569
"5985",0.3138,0.4551
"5986",-0.0899,0.294
"5987",-0.4497,0.3979
"5988",-0.2041,0.2853
"5989",-0.4293,0.5454
"5990",0.0768,0.5887
"5991",0.211,0.6455
"5992",0.0627,0.5049
"5993",-0.1004,0.4075
"5994",-0.185,0.3996
"5995",-0.2008,0.3003
"5996",0.3343,0.4412
"5997",-0.1176,0.3345
"5998",-0.3173,0.3555
"5999",-0.0539,0.358
"6000",-0.284,0.4074
"6001",-0.1851,0.2897
"6002",0.3456,0.7127
"6003",0.4254,0.6994
"6004",0.3988,1
"6005",0.3384,0.6572
"6006",0.339,0.8679
"6007",0.4229,0
"6008",0.4961,0.7381
"6009",0.4761,0.8344
"6010",0.6687,0.7823
"6011",0.3086,0.6226
"6012",0.2452,0.631
"6013",0.288,0.7039
"6014",-0.1254,0.3562
"6015",-0.2876,0.2426
"6016",-0.4746,0.1765
"6017",-0.3642,0.2675
"6018",-0.4513,0.4852
"6019",-0.0173,0.4444
"6020",-0.1714,0.2832
"6021",-0.3825,0
"6022",-0.8158,0
"6023",-0.4235,0.292
"6024",-0.416,0.3405
"6025",-0.319,0.2991
"6026",-0.3576,0.2661
"6027",-0.4678,0.2906
"6028",-0.4031,0.2968
"6029",-0.2245,0.3275
"6030",-0.3449,0.3362
"6031",-0.3276,0.1699
"6032",-0.4178,0.2739
"6033",-0.4523,0.2709
"6034",-0.4399,0.3446
"6035",0.1339,0.5651
"6036",0.1738,0.6073
"6037",0.1256,0.5743
"6038",-0.1744,0.3737
"6039",-0.2527,0.4815
"6040",-0.0371,0.4157
"6041",0.8066,0.8481
"6042",0.6962,0.9157
"6043",0.8314,0.9453
"6044",0.4702,0.6651
"6045",0.3771,0.5951
"6046",0.2364,0.4818
"6047",-0.4643,0.2822
"6048",-0.4018,0.2883
"6049",-0.4023,0.3402
"6050",-0.4049,0.2652
"6051",-0.3935,0
"6052",-1,0
"6053",-0.1632,0.4016
"6054",-0.1968,0.4464
"6055",-0.1073,0.5112
"6056",0.0108,0.5346
"6057",0.0691,0.5689
"6058",0.1549,0.5937
"6059",-0.1158,0.3739
"6060",-0.2522,0.3536
"6061",-0.2927,0.3186
"6062",-0.8524,0.2303
"6063",-0.5077,0.2599
"6064",-0.4356,0.3406
"6065",-0.0075,0.4845
"6066",0.0422,0.5496
"6067",0.1259,0.5101
"6068",0.4363,0
"6069",-0.7094,0
"6070",-1,0.7422
"6071",-0.1089,0.326
"6072",-0.348,0.3493
"6073",-0.3013,0.3666
"6074",0.4286,0.6018
"6075",0.2036,0.6564
"6076",0.3129,0.632
"6077",0.2471,0.6575
"6078",0.3395,0.6349
"6079",0.3035,0.6173
"6080",-0.387,0.351
"6081",-0.2448,0.3993
"6082",-0.1377,0.3806
"6083",-0.2388,0.4364
"6084",-0.1271,0.4027
"6085",-0.3588,0.2373
"6086",-0.5253,0.2716
"6087",-0.4567,0.3239
"6088",0.3101,0.6778
"6089",0.3556,0.6266
"6090",0.3007,0.6377
"6091",0.3016,0.8793
"6092",0.8043,0.7225
"6093",0.485,0.6889
"6094",0.0183,0.4943
"6095",0.0585,0.5731
"6096",-0.3037,0.3616
"6097",-0.2769,0.5011
"6098",0.0022,0.4644
"6099",0.1089,0.4745
"6100",-0.051,0.3133
"6101",-0.3734,0.3508
"6102",1,0.719
"6103",0.499,0.6739
"6104",0.3477,0.66
"6105",0.4758,0.7607
"6106",0.5477,0.8548
"6107",0.7673,0.7003
"6108",-0.3345,0.3317
"6109",-0.2922,0
"6110",0.202,0.6884
"6111",0.3767,0.7223
"6112",0.4446,0.7338
"6113",0.4079,0.6232
"6114",0.2465,0.6543
"6115",0.3409,0.7128
"6116",-0.1784,0.3441
"6117",-0.3117,0
"6118",-1,0.2437
"6119",0.2559,0.6507
"6120",0.3013,0.7034
"6121",0.4068,0.6106
"6122",0.3032,0.6587
"6123",0.3726,0.8247
"6124",0.295,0
"6125",-1,0.7227
"6126",0.4454,0.6679
"6127",-0.0346,0.3465
"6128",-0.307,0.2784
"6129",-0.4432,0.3047
"6130",-0.314,0.4532
"6131",-0.0937,0.49
"6132",-0.02,0.4647
"6133",0.1318,0.637
"6134",0.2942,0.6754
"6135",0.379,0.5821
"6136",-0.1084,0.4318
"6137",-0.07,0.4644
"6138",-0.3246,0.3548
"6139",-0.2904,0.418
"6140",-0.1639,0.391
"6141",-0.3116,0.277
"6142",-0.4459,0.2677
"6143",-0.4451,0.2592
"6144",0.603,0.802
"6145",0.6039,1
"6146",1,0.7919
"6147",0.5321,0.7635
"6148",0.5504,0.7607
"6149",0.5623,0.7268
"6150",-0.3662,0.3694
"6151",-0.2373,0.3926
"6152",-0.159,0.5155
"6153",0.0309,0.6239
"6154",0.2477,0.5705
"6155",0.1712,0.5112
"6156",0.0225,0.5227
"6157",0.0454,0.6259
"6158",1,0.8542
"6159",0.7418,0.85
"6160",0.6999,0.8612
"6161",0.7327,0.8454
"6162",0.7001,0.8284
"6163",0.6917,0.794
"6164",0.3972,0.6763
"6165",0.4302,0.7387
"6166",-0.2083,0.3325
"6167",-0.335,0.4467
"6168",-0.1067,0.4069
"6169",0.326,0.6641
"6170",0.3282,0.674
"6171",0.3479,0.6826
"6172",0.4845,0.7438
"6173",0.4877,0.7142
"6174",0.4283,0.7215
"6175",0.0843,0.625
"6176",0.2702,0.5989
"6177",0.2356,0.5821
"6178",0.3794,0.7232
"6179",0.5361,0.8125
"6180",0.2801,0.6336
"6181",0.2672,0.5889
"6182",0.1977,0.7318
"6183",0.4361,1
"6184",1,0.6776
"6185",0.3551,0.6441
"6186",0.4142,0.7024
"6187",0.4263,0.7156
"6188",0.4602,0.6715
"6189",0.1827,0.6747
"6190",0.3952,0.7002
"6191",-0.3786,0.199
"6192",-0.6021,0.2407
"6193",-0.4979,0.2654
"6194",0.7849,0.7222
"6195",0.4445,0.7143
"6196",0.4899,0.6591
"6197",0.2403,0.6846
"6198",0.3903,0.6692
"6199",0.3732,0.6152
"6200",0.6003,0.8236
"6201",0.6996,0.8669
"6202",0.0347,0.4652
"6203",-0.0696,0.3201
"6204",-0.3427,0.2783
"6205",-0.103,0.4492
"6206",-0.1016,0.4402
"6207",-0.1196,0.2915
"6208",-0.4468,0.268
"6209",-0.4489,0.2625
"6210",-0.429,0.314
"6211",0.6293,0.821
"6212",0.6801,0.8719
"6213",0.165,0.5579
"6214",0.1158,0.5086
"6215",0.0173,0.5446
"6216",0.0351,0.507
"6217",0.0143,0.4367
"6218",-0.1005,0.2412
"6219",0.1965,0.6033
"6220",0.2067,0.6319
"6221",0.2823,0.607
"6222",0.2757,0.6843
"6223",0.4181,0.6763
"6224",-0.3003,0.2693
"6225",-0.4614,0.251
"6226",-0.4742,0.3026
"6227",0.006,0.5326
"6228",0.0652,0.5401
"6229",0.0803,0.4538
"6230",-0.8547,0.2315
"6231",-0.5371,0.2767
"6232",-0.4276,0.3293
"6233",0.5625,0.855
"6234",0.7341,0.8932
"6235",-0.1811,0.2711
"6236",-0.4578,0.2839
"6237",-0.4322,0.2422
"6238",0.3036,0.6156
"6239",0.281,0.6292
"6240",0.2583,0.5254
"6241",0.1312,0.5711
"6242",0.1423,0.54
"6243",0.1152,0.5271
"6244",0.0041,0.5246
"6245",0.0856,0.4657
"6246",0.165,0.6117
"6247",0.2234,0.6466
"6248",0.2931,0.7212
"6249",-0.3029,0.2607
"6250",-0.4501,0.3483
"6251",-0.2657,0.2512
"6252",-0.2715,0.3632
"6253",-0.2737,0.3306
"6254",-0.312,0.4479
"6255",0.5524,0.85
"6256",0.7,0.8506
"6257",0.0563,0.5451
"6258",0.0902,0.6266
"6259",0.2721,0.4878
"6260",0.1275,0.6362
"6261",0.2723,0.5861
"6262",0.1722,0.5554
